,decade,country,tried,executed,min_decade,max_tried,battle,decade_t,mortality,size_1,size_2,text_country,text_decade,decade_hov,decade_name_hov,country_hov,tried_hov,executed_hov,mortal_hov
213,1750,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
214,1760,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
215,1770,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
216,1780,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
217,1790,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
218,1800,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
219,1810,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
220,1820,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
221,1830,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
222,1840,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
223,1850,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
224,1300,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
225,1310,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
226,1320,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
227,1330,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
228,1340,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
229,1350,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
230,1360,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
231,1370,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
232,1380,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
233,1390,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
234,1400,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
235,1410,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
236,1420,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
237,1430,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
238,1440,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
239,1450,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
240,1460,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
241,1470,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
242,1480,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
243,1490,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
244,1500,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
245,1510,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
246,1520,Finland,1.0,0.0,1520.0,710.0,0.0,,0.0,0.5641895835477563,1.5,,,1520.0,1520–1529,Finland,1.0,0.0,0.0
247,1530,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
248,1540,Finland,8.0,0.0,1520.0,710.0,0.0,,0.0,1.5957691216057308,1.5,,,1540.0,1540–1549,Finland,8.0,0.0,0.0
249,1550,Finland,12.0,1.0,1520.0,710.0,0.0,,0.08333333333333333,1.9544100476116797,1.5,,,1550.0,1550–1559,Finland,12.0,1.0,0.08333333333333333
250,1560,Finland,16.0,4.0,1520.0,710.0,0.0,,0.25,2.256758334191025,1.5,,,1560.0,1560–1569,Finland,16.0,4.0,0.25
251,1570,Finland,22.0,3.0,1520.0,710.0,0.0,,0.13636363636363635,2.6462837142006137,1.5,,,1570.0,1570–1579,Finland,22.0,3.0,0.13636363636363635
252,1580,Finland,15.0,2.0,1520.0,710.0,0.0,,0.13333333333333333,2.1850968611841584,1.5,,,1580.0,1580–1589,Finland,15.0,2.0,0.13333333333333333
253,1590,Finland,8.0,1.0,1520.0,710.0,0.0,,0.125,1.5957691216057308,1.5,,,1590.0,1590–1599,Finland,8.0,1.0,0.125
254,1600,Finland,7.0,2.0,1520.0,710.0,0.0,,0.2857142857142857,1.4927053303604616,1.5,,,1600.0,1600–1609,Finland,7.0,2.0,0.2857142857142857
255,1610,Finland,6.0,0.0,1520.0,710.0,0.0,,0.0,1.381976597885342,1.5,,,1610.0,1610–1619,Finland,6.0,0.0,0.0
256,1620,Finland,22.0,3.0,1520.0,710.0,0.0,,0.13636363636363635,2.6462837142006137,1.5,,,1620.0,1620–1629,Finland,22.0,3.0,0.13636363636363635
257,1630,Finland,27.0,2.0,1520.0,710.0,0.0,,0.07407407407407407,2.9316150714175193,1.5,,,1630.0,1630–1639,Finland,27.0,2.0,0.07407407407407407
258,1640,Finland,66.0,11.0,1520.0,710.0,0.0,,0.16666666666666666,4.583497844237541,1.5,,,1640.0,1640–1649,Finland,66.0,11.0,0.16666666666666666
259,1650,Finland,73.0,10.0,1520.0,710.0,0.0,,0.136986301369863,4.820437914901168,1.5,,,1650.0,1650–1659,Finland,73.0,10.0,0.136986301369863
260,1660,Finland,87.0,25.0,1520.0,710.0,0.0,,0.28735632183908044,5.262410103554244,1.5,,,1660.0,1660–1669,Finland,87.0,25.0,0.28735632183908044
261,1670,Finland,157.0,41.0,1520.0,710.0,0.0,,0.2611464968152866,7.069275219628611,1.5,,,1670.0,1670–1679,Finland,157.0,41.0,0.2611464968152866
262,1680,Finland,121.0,9.0,1520.0,710.0,0.0,,0.0743801652892562,6.206085419025319,1.5,,,1680.0,1680–1689,Finland,121.0,9.0,0.0743801652892562
263,1690,Finland,62.0,1.0,1520.0,710.0,0.0,,0.016129032258064516,4.442433223290478,1.5,,,1690.0,1690–1699,Finland,62.0,1.0,0.016129032258064516
264,1700,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
265,1710,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
266,1720,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
267,1730,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
268,1740,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
269,1750,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
270,1760,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
271,1770,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
272,1780,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
273,1790,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
274,1800,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
275,1810,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
276,1820,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
277,1830,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
278,1840,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
279,1850,Finland,0.0,0.0,1520.0,710.0,0.0,,,0.0,0.0,,,,,,,,
280,1300,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
281,1310,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
282,1320,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
283,1330,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
284,1340,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
285,1350,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
286,1360,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
287,1370,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
288,1380,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
289,1390,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
290,1400,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
291,1410,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
292,1420,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
293,1430,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
294,1440,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
295,1450,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
296,1460,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
297,1470,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
298,1480,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
299,1490,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
300,1500,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
301,1510,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
302,1520,Hungary,3.0,1.0,1520.0,1644.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1520.0,1520–1529,Hungary,3.0,1.0,0.3333333333333333
303,1530,Hungary,3.0,1.0,1520.0,1644.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1530.0,1530–1539,Hungary,3.0,1.0,0.3333333333333333
304,1540,Hungary,3.0,1.0,1520.0,1644.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1540.0,1540–1549,Hungary,3.0,1.0,0.3333333333333333
305,1550,Hungary,3.0,1.0,1520.0,1644.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1550.0,1550–1559,Hungary,3.0,1.0,0.3333333333333333
306,1560,Hungary,5.0,4.0,1520.0,1644.0,0.0,,0.8,1.2615662610100802,1.5,,,1560.0,1560–1569,Hungary,5.0,4.0,0.8
307,1570,Hungary,5.0,1.0,1520.0,1644.0,0.0,,0.2,1.2615662610100802,1.5,,,1570.0,1570–1579,Hungary,5.0,1.0,0.2
308,1580,Hungary,17.0,11.0,1520.0,1644.0,0.0,,0.6470588235294118,2.326213245840639,1.5,,,1580.0,1580–1589,Hungary,17.0,11.0,0.6470588235294118
309,1590,Hungary,8.0,4.0,1520.0,1644.0,0.0,,0.5,1.5957691216057308,1.5,,,1590.0,1590–1599,Hungary,8.0,4.0,0.5
310,1600,Hungary,12.0,6.0,1520.0,1644.0,0.0,,0.5,1.9544100476116797,1.5,,,1600.0,1600–1609,Hungary,12.0,6.0,0.5
311,1610,Hungary,15.0,10.0,1520.0,1644.0,0.0,,0.6666666666666666,2.1850968611841584,1.5,,,1610.0,1610–1619,Hungary,15.0,10.0,0.6666666666666666
312,1620,Hungary,43.0,14.0,1520.0,1644.0,0.0,,0.32558139534883723,3.6996385101659595,1.5,,,1620.0,1620–1629,Hungary,43.0,14.0,0.32558139534883723
313,1630,Hungary,38.0,9.0,1520.0,1644.0,0.0,,0.23684210526315788,3.477898169151024,1.5,,,1630.0,1630–1639,Hungary,38.0,9.0,0.23684210526315788
314,1640,Hungary,51.0,6.0,1520.0,1644.0,0.0,,0.11764705882352941,4.029119531035698,1.5,,,1640.0,1640–1649,Hungary,51.0,6.0,0.11764705882352941
315,1650,Hungary,57.0,19.0,1520.0,1644.0,0.0,,0.3333333333333333,4.259537945889915,1.5,,,1650.0,1650–1659,Hungary,57.0,19.0,0.3333333333333333
316,1660,Hungary,63.0,15.0,1520.0,1644.0,0.0,,0.23809523809523808,4.478115991081385,1.5,,,1660.0,1660–1669,Hungary,63.0,15.0,0.23809523809523808
317,1670,Hungary,57.0,26.0,1520.0,1644.0,0.0,,0.45614035087719296,4.259537945889915,1.5,,,1670.0,1670–1679,Hungary,57.0,26.0,0.45614035087719296
318,1680,Hungary,45.0,22.0,1520.0,1644.0,0.0,,0.4888888888888889,3.7846987830302403,1.5,,,1680.0,1680–1689,Hungary,45.0,22.0,0.4888888888888889
319,1690,Hungary,103.0,39.0,1520.0,1644.0,0.0,,0.3786407766990291,5.725898905580716,1.5,,,1690.0,1690–1699,Hungary,103.0,39.0,0.3786407766990291
320,1700,Hungary,106.0,46.0,1520.0,1644.0,0.0,,0.4339622641509434,5.808687281605183,1.5,,,1700.0,1700–1709,Hungary,106.0,46.0,0.4339622641509434
321,1710,Hungary,217.0,62.0,1520.0,1644.0,0.0,,0.2857142857142857,8.311031542587394,1.5,,,1710.0,1710–1719,Hungary,217.0,62.0,0.2857142857142857
322,1720,Hungary,227.0,64.0,1520.0,1644.0,0.0,,0.28193832599118945,8.500373177909337,1.5,,,1720.0,1720–1729,Hungary,227.0,64.0,0.28193832599118945
323,1730,Hungary,180.0,36.0,1520.0,1644.0,0.0,,0.2,7.569397566060481,1.5,,,1730.0,1730–1739,Hungary,180.0,36.0,0.2
324,1740,Hungary,185.0,51.0,1520.0,1644.0,0.0,,0.2756756756756757,7.673807981960539,1.5,,,1740.0,1740–1749,Hungary,185.0,51.0,0.2756756756756757
325,1750,Hungary,143.0,21.0,1520.0,1644.0,0.0,,0.14685314685314685,6.746726148605861,1.5,,,1750.0,1750–1759,Hungary,143.0,21.0,0.14685314685314685
326,1760,Hungary,47.0,1.0,1520.0,1644.0,0.0,,0.02127659574468085,3.8678889139475245,1.5,,,1760.0,1760–1769,Hungary,47.0,1.0,0.02127659574468085
327,1770,Hungary,8.0,3.0,1520.0,1644.0,0.0,,0.375,1.5957691216057308,1.5,,,1770.0,1770–1779,Hungary,8.0,3.0,0.375
328,1780,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
329,1790,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
330,1800,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
331,1810,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
332,1820,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
333,1830,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
334,1840,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
335,1850,Hungary,0.0,0.0,1520.0,1644.0,0.0,,,0.0,0.0,,,,,,,,
336,1300,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
337,1310,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
338,1320,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
339,1330,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
340,1340,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
341,1350,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
342,1360,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
343,1370,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
344,1380,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
345,1390,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
346,1400,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
347,1410,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
348,1420,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
349,1430,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
350,1440,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
351,1450,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
352,1460,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
353,1470,Luxembourg,3.0,0.0,1470.0,219.0,0.0,,0.0,0.9772050238058398,1.5,,,1470.0,1470–1479,Luxembourg,3.0,0.0,0.0
354,1480,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
355,1490,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
356,1500,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
357,1510,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
358,1520,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
359,1530,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
360,1540,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
361,1550,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
362,1560,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
363,1570,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
364,1580,Luxembourg,38.0,33.0,1470.0,219.0,0.0,,0.868421052631579,3.477898169151024,1.5,,,1580.0,1580–1589,Luxembourg,38.0,33.0,0.868421052631579
365,1590,Luxembourg,38.0,33.0,1470.0,219.0,0.0,,0.868421052631579,3.477898169151024,1.5,,,1590.0,1590–1599,Luxembourg,38.0,33.0,0.868421052631579
366,1600,Luxembourg,48.0,33.0,1470.0,219.0,0.0,,0.6875,3.9088200952233594,1.5,,,1600.0,1600–1609,Luxembourg,48.0,33.0,0.6875
367,1610,Luxembourg,49.0,0.0,1470.0,219.0,0.0,,0.0,3.949327084834294,1.5,,,1610.0,1610–1619,Luxembourg,49.0,0.0,0.0
368,1620,Luxembourg,39.0,0.0,1470.0,219.0,0.0,,0.0,3.523362819972964,1.5,,,1620.0,1620–1629,Luxembourg,39.0,0.0,0.0
369,1630,Luxembourg,2.0,0.0,1470.0,219.0,0.0,,0.0,0.7978845608028654,1.5,,,1630.0,1630–1639,Luxembourg,2.0,0.0,0.0
370,1640,Luxembourg,2.0,0.0,1470.0,219.0,0.0,,0.0,0.7978845608028654,1.5,,,1640.0,1640–1649,Luxembourg,2.0,0.0,0.0
371,1650,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
372,1660,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
373,1670,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
374,1680,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
375,1690,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
376,1700,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
377,1710,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
378,1720,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
379,1730,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
380,1740,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
381,1750,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
382,1760,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
383,1770,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
384,1780,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
385,1790,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
386,1800,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
387,1810,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
388,1820,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
389,1830,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
390,1840,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
391,1850,Luxembourg,0.0,0.0,1470.0,219.0,0.0,,,0.0,0.0,,,,,,,,
392,1300,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
393,1310,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
394,1320,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
395,1330,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
396,1340,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
397,1350,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
398,1360,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
399,1370,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
400,1380,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
401,1390,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
402,1400,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
403,1410,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
404,1420,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
405,1430,Poland,1.0,0.0,1430.0,12.0,0.0,,0.0,0.5641895835477563,1.5,,,1430.0,1430–1439,Poland,1.0,0.0,0.0
406,1440,Poland,1.0,0.0,1430.0,12.0,0.0,,0.0,0.5641895835477563,1.5,,,1440.0,1440–1449,Poland,1.0,0.0,0.0
407,1450,Poland,3.0,2.0,1430.0,12.0,0.0,,0.6666666666666666,0.9772050238058398,1.5,,,1450.0,1450–1459,Poland,3.0,2.0,0.6666666666666666
408,1460,Poland,2.0,0.0,1430.0,12.0,0.0,,0.0,0.7978845608028654,1.5,,,1460.0,1460–1469,Poland,2.0,0.0,0.0
409,1470,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
410,1480,Poland,3.0,1.0,1430.0,12.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1480.0,1480–1489,Poland,3.0,1.0,0.3333333333333333
411,1490,Poland,2.0,0.0,1430.0,12.0,0.0,,0.0,0.7978845608028654,1.5,,,1490.0,1490–1499,Poland,2.0,0.0,0.0
412,1500,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
413,1510,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
414,1520,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
415,1530,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
416,1540,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
417,1550,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
418,1560,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
419,1570,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
420,1580,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
421,1590,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
422,1600,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
423,1610,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
424,1620,Poland,0.0,0.0,1430.0,12.0,1.0,,,0.0,0.0,,,,,,,,
425,1630,Poland,0.0,0.0,1430.0,12.0,1.0,,,0.0,0.0,,,,,,,,
426,1640,Poland,0.0,0.0,1430.0,12.0,1.0,,,0.0,0.0,,,,,,,,
427,1650,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
428,1660,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
429,1670,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
430,1680,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
431,1690,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
432,1700,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
433,1710,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
434,1720,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
435,1730,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
436,1740,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
437,1750,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
438,1760,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
439,1770,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
440,1780,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
441,1790,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
442,1800,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
443,1810,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
444,1820,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
445,1830,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
446,1840,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
447,1850,Poland,0.0,0.0,1430.0,12.0,0.0,,,0.0,0.0,,,,,,,,
448,1300,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
449,1310,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
450,1320,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
451,1330,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
452,1340,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
453,1350,Spain,0.0,0.0,1430.0,1949.0,0.0,,,0.0,0.0,,,,,,,,
