decade,place,tried,executed,lat,lon,mortality,country,event,year,war,battle,size_1,decade_hov
1640,Zusmarshasen,,,48.3982617,10.5995405,,Germany,battle,1648.0,Thirty Years' War,Zusmarshausen,,1640–1649
1640,Zürich,9.0,2.0,47.4074,8.6461,0.2222222222222222,Switzerland,trial,,,,1.692568750643269,1640–1649
1640,Östergötlands län,3.0,0.0,58.3642,15.6517,0.0,Sweden,trial,,,,0.9772050238058398,1640–1649
1650,Alsace,26.0,23.0,48.3183,7.4515,0.8846153846153846,France,trial,,,,2.876813695875796,1650–1659
1650,Alyth,,,56.62578,-3.226867,,United Kingdom,battle,1651.0,British Wars of Religion,Alyth,,1650–1659
1650,Appenzell Ausserrhoden,1.0,1.0,47.3855,9.4368,1.0,Switzerland,trial,,,,0.5641895835477563,1650–1659
1650,Appenzell Innerrhoden,6.0,3.0,47.3177,9.401,0.5,Switzerland,trial,,,,1.381976597885342,1650–1659
1650,Armagh,,,54.3502798,-6.652792,,United Kingdom,battle,1650.0,British Wars of Religion,Charlemont,,1650–1659
1650,Arnsberg,90.0,77.0,51.3119,7.9928,0.8555555555555555,Germany,trial,,,,5.352372348458314,1650–1659
1650,Basel-Landschaft,2.0,1.0,47.4581,7.7339,0.5,Switzerland,trial,,,,0.7978845608028654,1650–1659
1650,Basel-Stadt,1.0,0.0,47.5612,7.5933,0.0,Switzerland,trial,,,,0.5641895835477563,1650–1659
1650,Basse-Normandie,6.0,0.0,48.9092,-0.4742,0.0,France,trial,,,,1.381976597885342,1650–1659
1650,Bedfordshire and Hertfordshire,2.0,0.0,51.9386,-0.3242,0.0,United Kingdom,trial,,,,0.7978845608028654,1650–1659
1650,Bern,3.0,0.0,46.8218,7.6225,0.0,Switzerland,trial,,,,0.9772050238058398,1650–1659
1650,Bourgogne,2.0,2.0,47.2537,4.1531,1.0,France,trial,,,,0.7978845608028654,1650–1659
1650,Clonmel,,,52.3558172,-7.6902551,,Ireland,battle,1650.0,British Wars of Religion,Clonmel,,1650–1659
1650,Cornwall and Isles of Scilly,8.0,2.0,50.4401,-4.7762,0.25,United Kingdom,trial,,,,1.5957691216057308,1650–1659
1650,Culrain,,,57.918107,-4.410573,,United Kingdom,battle,1650.0,British Wars of Religion,Carbisdale,,1650–1659
1650,Cumbria,1.0,0.0,54.5973,-2.8724,0.0,United Kingdom,trial,,,,0.5641895835477563,1650–1659
1650,Darmstadt,12.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,1.9544100476116797,1650–1659
1650,Derbyshire and Nottinghamshire,1.0,0.0,53.0705,-1.4046,0.0,United Kingdom,trial,,,,0.5641895835477563,1650–1659
1650,Devon,3.0,0.0,50.7449,-3.8006,0.0,United Kingdom,trial,,,,0.9772050238058398,1650–1659
1650,Donegal,,,54.6541972,-8.110546,,Ireland,battle,1650.0,British Wars of Religion,Scarrifholis,,1650–1659
1650,Dorset and Somerset,4.0,2.0,50.9956,-2.6741,0.5,United Kingdom,trial,,,,1.1283791670955126,1650–1659
1650,Dunbar,,,56.002087,-2.516737,,United Kingdom,battle,1650.0,British Wars of Religion,Dunbar,,1650–1659
1650,Dundee,,,56.462018,-2.970721,,United Kingdom,battle,1651.0,British Wars of Religion,Dundee,,1650–1659
1650,East Anglia,10.0,5.0,52.4502,0.7184,0.5,United Kingdom,trial,,,,1.7841241161527712,1650–1659
1650,Eastern Scotland,32.0,3.0,56.4433,-4.181,0.09375,United Kingdom,trial,,,,3.1915382432114616,1650–1659
1650,Eesti,10.0,1.0,58.6709,25.8548,0.1,Estonia,trial,,,,1.7841241161527712,1650–1659
1650,Essex,1.0,0.0,51.799,0.4809,0.0,United Kingdom,trial,,,,0.5641895835477563,1650–1659
1650,Franche-Comté,16.0,10.0,47.1972,6.0795,0.625,France,trial,,,,2.256758334191025,1650–1659
1650,Freiburg,100.0,25.0,46.6994,7.0955,0.25,Switzerland,trial,,,,5.641895835477563,1650–1659
1650,Freiburg,31.0,4.0,48.0237,8.2189,0.12903225806451613,Germany,trial,,,,3.141274657157109,1650–1659
1650,Galway,,,53.270668,-9.0567905,,Ireland,battle,1652.0,British Wars of Religion,Galway,,1650–1659
1650,Genève,7.0,2.0,46.2037,6.0889,0.2857142857142857,Switzerland,trial,,,,1.4927053303604616,1650–1659
1650,Gießen,2.0,0.0,50.7134,8.7915,0.0,Germany,trial,,,,0.7978845608028654,1650–1659
1650,"Gloucestershire, Wiltshire and Bristol/Bath area",8.0,3.0,51.5451,-2.1142,0.375,United Kingdom,trial,,,,1.5957691216057308,1650–1659
1650,Graubünden,87.0,31.0,46.671,9.6033,0.3563218390804598,Switzerland,trial,,,,5.262410103554244,1650–1659
1650,Hamilton,,,55.777633,-4.053679,,United Kingdom,battle,1650.0,British Wars of Religion,Hamilton,,1650–1659
1650,Haute-Normandie,6.0,0.0,49.3909,1.0286,0.0,France,trial,,,,1.381976597885342,1650–1659
1650,"Herefordshire, Worcestershire and Warwickshire",2.0,2.0,52.2119,-2.1682,1.0,United Kingdom,trial,,,,0.7978845608028654,1650–1659
1650,Highlands and Islands,8.0,0.0,57.2257,-4.7091,0.0,United Kingdom,trial,,,,1.5957691216057308,1650–1659
1650,Invergarry,,,57.070951,-4.800261,,United Kingdom,battle,1654.0,British Wars of Religion,Lochgarry (Dalnaspidal),,1650–1659
1650,Inverkeithing,,,56.030043,-3.398795,,United Kingdom,battle,1651.0,British Wars of Religion,Inverkeithing,,1650–1659
1650,Jönköpings län,2.0,0.0,57.5365,14.4116,0.0,Sweden,trial,,,,0.7978845608028654,1650–1659
1650,Kalmar län,2.0,0.0,57.2358,16.0568,0.0,Sweden,trial,,,,0.7978845608028654,1650–1659
1650,Karlsruhe,4.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,1.1283791670955126,1650–1659
1650,Kassel,1.0,0.0,51.0515,9.4556,0.0,Germany,trial,,,,0.5641895835477563,1650–1659
1650,Kent,9.0,7.0,51.2181,0.6693,0.7777777777777778,United Kingdom,trial,,,,1.692568750643269,1650–1659
1650,Koblenz,6.0,4.0,50.2543,7.5124,0.6666666666666666,Germany,trial,,,,1.381976597885342,1650–1659
1650,Kronobergs län,3.0,0.0,56.7739,14.5614,0.0,Sweden,trial,,,,0.9772050238058398,1650–1659
1650,"Leicestershire, Rutland and Northamptonshire",4.0,0.0,52.5014,-0.9539,0.0,United Kingdom,trial,,,,1.1283791670955126,1650–1659
1650,Limerick,,,52.6680204,-8.6304975,,Ireland,battle,1651.0,British Wars of Religion,Limerick,,1650–1659
1650,Luzern,11.0,11.0,47.0895,8.1328,1.0,Switzerland,trial,,,,1.8712051592547776,1650–1659
1650,Macroom,,,51.9048039,-8.9588478,,Ireland,battle,1650.0,British Wars of Religion,Macroom,,1650–1659
1650,Magyarország,57.0,19.0,47.1616,19.4066,0.3333333333333333,Hungary,trial,,,,4.259537945889915,1650–1659
1650,Manner-Suomi,73.0,10.0,64.4974,26.2795,0.136986301369863,Finland,trial,,,,4.820437914901168,1650–1659
1650,Mecklenburg-Vorpommern,331.0,0.0,53.7138,12.4675,0.0,Germany,trial,,,,10.264529815185629,1650–1659
1650,Mittelfranken,113.0,28.0,49.3524,10.7811,0.24778761061946902,Germany,trial,,,,5.997417539138688,1650–1659
1650,Musselburgh,,,55.941941,-3.053918,,United Kingdom,battle,1650.0,British Wars of Religion,Musselburgh,,1650–1659
1650,Neuchâtel,43.0,11.0,46.9925,6.7941,0.2558139534883721,Switzerland,trial,,,,3.6996385101659595,1650–1659
1650,Nidwalden,4.0,4.0,46.9426,8.4268,1.0,Switzerland,trial,,,,1.1283791670955126,1650–1659
1650,Noord-Holland,17.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,2.326213245840639,1650–1659
1650,Nord-Pas de Calais,19.0,6.0,50.4789,2.7098,0.3157894736842105,France,trial,,,,2.4592453796829674,1650–1659
1650,Norge,80.0,26.0,61.3875,9.2981,0.325,Norway,trial,,,,5.046265044040321,1650–1659
1650,North Eastern Scotland,3.0,0.0,57.2021,-2.6876,0.0,United Kingdom,trial,,,,0.9772050238058398,1650–1659
1650,North Yorkshire,14.0,0.0,54.182,-1.4153,0.0,United Kingdom,trial,,,,2.111004122822376,1650–1659
1650,Northumberland and Tyne and Wear,4.0,1.0,55.2213,-2.0012,0.25,United Kingdom,trial,,,,1.1283791670955126,1650–1659
1650,Obwalden,4.0,4.0,46.8527,8.2244,1.0,Switzerland,trial,,,,1.1283791670955126,1650–1659
1650,Outer London — West and North West,16.0,3.0,51.5394,-0.3338,0.1875,United Kingdom,trial,,,,2.256758334191025,1650–1659
1650,Prov. Oost-Vlaanderen,4.0,4.0,51.0316,3.8091,1.0,Belgium,trial,,,,1.1283791670955126,1650–1659
1650,Prov. West-Vlaanderen,6.0,5.0,51.0178,3.0517,0.8333333333333334,Belgium,trial,,,,1.381976597885342,1650–1659
1650,Provence-Alpes-Côte d’Azur,1.0,0.0,43.9629,6.0641,0.0,France,trial,,,,0.5641895835477563,1650–1659
1650,Schwaben,8.0,0.0,48.168,10.5277,0.0,Germany,trial,,,,1.5957691216057308,1650–1659
1650,Schwyz,2.0,1.0,47.0678,8.7659,0.5,Switzerland,trial,,,,0.7978845608028654,1650–1659
1650,Solothurn,4.0,2.0,47.3306,7.6783,0.5,Switzerland,trial,,,,1.1283791670955126,1650–1659
1650,Southern Scotland,15.0,4.0,55.3604,-3.6962,0.26666666666666666,United Kingdom,trial,,,,2.1850968611841584,1650–1659
1650,St. Gallen,2.0,1.0,47.1144,9.371,0.5,Switzerland,trial,,,,0.7978845608028654,1650–1659
1650,Stuttgart,67.0,9.0,49.0149,9.624,0.13432835820895522,Germany,trial,,,,4.61809077155419,1650–1659
1650,Syddanmark,1.0,0.0,55.4038,9.0569,0.0,Denmark,trial,,,,0.5641895835477563,1650–1659
1650,Tees Valley and Durham,2.0,2.0,54.6684,-1.7005,1.0,United Kingdom,trial,,,,0.7978845608028654,1650–1659
1650,Ticino,3.0,1.0,46.3045,8.8082,0.3333333333333333,Switzerland,trial,,,,0.9772050238058398,1650–1659
1650,Trier,6.0,4.0,49.9762,6.703,0.6666666666666666,Germany,trial,,,,1.381976597885342,1650–1659
1650,Tübingen,26.0,12.0,48.1316,9.5041,0.46153846153846156,Germany,trial,,,,2.876813695875796,1650–1659
1650,Utrecht,1.0,0.0,52.0749,5.2003,0.0,Netherlands,trial,,,,0.5641895835477563,1650–1659
1650,Vaud,500.0,500.0,46.5526,6.6207,1.0,Switzerland,trial,,,,12.6156626101008,1650–1659
1650,Veneto,9.0,0.0,45.661,11.8546,0.0,Italy,trial,,,,1.692568750643269,1650–1659
1650,Värmlands län,1.0,0.0,59.7861,13.1691,0.0,Sweden,trial,,,,0.5641895835477563,1650–1659
1650,West Central Scotland,4.0,0.0,55.8578,-4.6016,0.0,United Kingdom,trial,,,,1.1283791670955126,1650–1659
1650,Wigan,,,53.5450645,-2.6325074,,United Kingdom,battle,1651.0,British Wars of Religion,Wigan,,1650–1659
1650,Worcester,,,52.193636,-2.221575,,United Kingdom,battle,1651.0,British Wars of Religion,Worcester,,1650–1659
1650,Zeeland,5.0,0.0,51.3073,3.7883,0.0,Netherlands,trial,,,,1.2615662610100802,1650–1659
1650,Zug,3.0,3.0,47.1664,8.5158,1.0,Switzerland,trial,,,,0.9772050238058398,1650–1659
1650,Zuid-Holland,7.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,1.4927053303604616,1650–1659
1650,Zürich,9.0,2.0,47.4074,8.6461,0.2222222222222222,Switzerland,trial,,,,1.692568750643269,1650–1659
1660,Aargau,2.0,1.0,47.4112,8.1543,0.5,Switzerland,trial,,,,0.7978845608028654,1660–1669
1660,Alsace,11.0,4.0,48.3183,7.4515,0.36363636363636365,France,trial,,,,1.8712051592547776,1660–1669
1660,Appenzell Ausserrhoden,1.0,1.0,47.3855,9.4368,1.0,Switzerland,trial,,,,0.5641895835477563,1660–1669
1660,Appenzell Innerrhoden,6.0,3.0,47.3177,9.401,0.5,Switzerland,trial,,,,1.381976597885342,1660–1669
1660,Arnsberg,15.0,7.0,51.3119,7.9928,0.4666666666666667,Germany,trial,,,,2.1850968611841584,1660–1669
1660,Basel-Landschaft,2.0,1.0,47.4581,7.7339,0.5,Switzerland,trial,,,,0.7978845608028654,1660–1669
1660,Basel-Stadt,1.0,0.0,47.5612,7.5933,0.0,Switzerland,trial,,,,0.5641895835477563,1660–1669
1660,Bedfordshire and Hertfordshire,1.0,0.0,51.9386,-0.3242,0.0,United Kingdom,trial,,,,0.5641895835477563,1660–1669
1660,Blekinge län,1.0,0.0,56.2897,15.2131,0.0,Sweden,trial,,,,0.5641895835477563,1660–1669
1660,Darmstadt,10.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,1.7841241161527712,1660–1669
1660,Dorset and Somerset,18.0,2.0,50.9956,-2.6741,0.1111111111111111,United Kingdom,trial,,,,2.393653682408596,1660–1669
1660,East Anglia,4.0,1.0,52.4502,0.7184,0.25,United Kingdom,trial,,,,1.1283791670955126,1660–1669
1660,Eastern Scotland,24.0,2.0,56.4433,-4.181,0.08333333333333333,United Kingdom,trial,,,,2.763953195770684,1660–1669
1660,Eesti,10.0,4.0,58.6709,25.8548,0.4,Estonia,trial,,,,1.7841241161527712,1660–1669
1660,Franche-Comté,13.0,2.0,47.1972,6.0795,0.15384615384615385,France,trial,,,,2.0342144725641096,1660–1669
1660,Freiburg,100.0,25.0,46.6994,7.0955,0.25,Switzerland,trial,,,,5.641895835477563,1660–1669
1660,Freiburg,17.0,8.0,48.0237,8.2189,0.47058823529411764,Germany,trial,,,,2.326213245840639,1660–1669
1660,Genève,2.0,0.0,46.2037,6.0889,0.0,Switzerland,trial,,,,0.7978845608028654,1660–1669
1660,Gießen,2.0,0.0,50.7134,8.7915,0.0,Germany,trial,,,,0.7978845608028654,1660–1669
1660,"Gloucestershire, Wiltshire and Bristol/Bath area",2.0,0.0,51.5451,-2.1142,0.0,United Kingdom,trial,,,,0.7978845608028654,1660–1669
1660,Graubünden,59.0,27.0,46.671,9.6033,0.4576271186440678,Switzerland,trial,,,,4.3336224206596095,1660–1669
1660,Hallands län,1.0,0.0,56.9396,12.8733,0.0,Sweden,trial,,,,0.5641895835477563,1660–1669
1660,"Herefordshire, Worcestershire and Warwickshire",8.0,0.0,52.2119,-2.1682,0.0,United Kingdom,trial,,,,1.5957691216057308,1660–1669
1660,Highlands and Islands,10.0,0.0,57.2257,-4.7091,0.0,United Kingdom,trial,,,,1.7841241161527712,1660–1669
1660,Jönköpings län,2.0,0.0,57.5365,14.4116,0.0,Sweden,trial,,,,0.7978845608028654,1660–1669
1660,Kalmar län,8.0,0.0,57.2358,16.0568,0.0,Sweden,trial,,,,1.5957691216057308,1660–1669
1660,Karlsruhe,6.0,1.0,49.0144,8.6727,0.16666666666666666,Germany,trial,,,,1.381976597885342,1660–1669
1660,Kassel,2.0,0.0,51.0515,9.4556,0.0,Germany,trial,,,,0.7978845608028654,1660–1669
1660,Kent,2.0,2.0,51.2181,0.6693,1.0,United Kingdom,trial,,,,0.7978845608028654,1660–1669
1660,Kronobergs län,4.0,0.0,56.7739,14.5614,0.0,Sweden,trial,,,,1.1283791670955126,1660–1669
1660,Lancashire,6.0,0.0,53.849,-2.5722,0.0,United Kingdom,trial,,,,1.381976597885342,1660–1669
1660,Lorraine,1.0,1.0,48.755,6.1359,1.0,France,trial,,,,0.5641895835477563,1660–1669
1660,Luzern,11.0,11.0,47.0895,8.1328,1.0,Switzerland,trial,,,,1.8712051592547776,1660–1669
1660,Magyarország,63.0,15.0,47.1616,19.4066,0.23809523809523808,Hungary,trial,,,,4.478115991081385,1660–1669
1660,Manner-Suomi,87.0,25.0,64.4974,26.2795,0.28735632183908044,Finland,trial,,,,5.262410103554244,1660–1669
1660,Mecklenburg-Vorpommern,352.0,0.0,53.7138,12.4675,0.0,Germany,trial,,,,10.585134856802455,1660–1669
1660,Mittelfranken,112.0,16.0,49.3524,10.7811,0.14285714285714285,Germany,trial,,,,5.970821321441846,1660–1669
1660,Neuchâtel,38.0,11.0,46.9925,6.7941,0.2894736842105263,Switzerland,trial,,,,3.477898169151024,1660–1669
1660,Nidwalden,4.0,4.0,46.9426,8.4268,1.0,Switzerland,trial,,,,1.1283791670955126,1660–1669
1660,Noord-Brabant,1.0,0.0,51.5461,5.4595,0.0,Netherlands,trial,,,,0.5641895835477563,1660–1669
1660,Noord-Holland,4.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,1.1283791670955126,1660–1669
1660,Nord-Pas de Calais,15.0,2.0,50.4789,2.7098,0.13333333333333333,France,trial,,,,2.1850968611841584,1660–1669
1660,Norge,157.0,47.0,61.3875,9.2981,0.29936305732484075,Norway,trial,,,,7.069275219628611,1660–1669
1660,North Eastern Scotland,1.0,0.0,57.2021,-2.6876,0.0,United Kingdom,trial,,,,0.5641895835477563,1660–1669
1660,North Yorkshire,2.0,0.0,54.182,-1.4153,0.0,United Kingdom,trial,,,,0.7978845608028654,1660–1669
1660,Northumberland and Tyne and Wear,12.0,0.0,55.2213,-2.0012,0.0,United Kingdom,trial,,,,1.9544100476116797,1660–1669
1660,Oberbayern,1.0,0.0,48.1065,11.7436,0.0,Germany,trial,,,,0.5641895835477563,1660–1669
1660,Oberfranken,2.0,2.0,50.0492,11.383,1.0,Germany,trial,,,,0.7978845608028654,1660–1669
1660,Obwalden,4.0,4.0,46.8527,8.2244,1.0,Switzerland,trial,,,,1.1283791670955126,1660–1669
1660,Prov. Antwerpen,1.0,1.0,51.2212,4.7245,1.0,Belgium,trial,,,,0.5641895835477563,1660–1669
1660,Prov. Oost-Vlaanderen,1.0,1.0,51.0316,3.8091,1.0,Belgium,trial,,,,0.5641895835477563,1660–1669
1660,Prov. West-Vlaanderen,3.0,3.0,51.0178,3.0517,1.0,Belgium,trial,,,,0.9772050238058398,1660–1669
1660,Schwaben,2.0,1.0,48.168,10.5277,0.5,Germany,trial,,,,0.7978845608028654,1660–1669
1660,Schwyz,2.0,1.0,47.0678,8.7659,0.5,Switzerland,trial,,,,0.7978845608028654,1660–1669
1660,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1660–1669
1660,Southern,1.0,0.0,52.3625,-8.3667,0.0,Ireland,trial,,,,0.5641895835477563,1660–1669
1660,Southern Scotland,7.0,1.0,55.3604,-3.6962,0.14285714285714285,United Kingdom,trial,,,,1.4927053303604616,1660–1669
1660,St. Gallen,2.0,1.0,47.1144,9.371,0.5,Switzerland,trial,,,,0.7978845608028654,1660–1669
1660,Stuttgart,123.0,47.0,49.0149,9.624,0.3821138211382114,Germany,trial,,,,6.257165172872317,1660–1669
1660,"Surrey, East and West Sussex",1.0,0.0,51.0593,-0.2235,0.0,United Kingdom,trial,,,,0.5641895835477563,1660–1669
1660,Tees Valley and Durham,1.0,0.0,54.6684,-1.7005,0.0,United Kingdom,trial,,,,0.5641895835477563,1660–1669
1660,Ticino,1.0,1.0,46.3045,8.8082,1.0,Switzerland,trial,,,,0.5641895835477563,1660–1669
1660,Tübingen,56.0,23.0,48.1316,9.5041,0.4107142857142857,Germany,trial,,,,4.222008245644752,1660–1669
1660,Uri,1.0,0.0,46.7739,8.6285,0.0,Switzerland,trial,,,,0.5641895835477563,1660–1669
1660,Vaud,160.0,160.0,46.5526,6.6207,1.0,Switzerland,trial,,,,7.136496464611085,1660–1669
1660,Västra Götalands län,7.0,0.0,57.9886,12.9933,0.0,Sweden,trial,,,,1.4927053303604616,1660–1669
1660,West Central Scotland,3.0,0.0,55.8578,-4.6016,0.0,United Kingdom,trial,,,,0.9772050238058398,1660–1669
1660,Zeeland,5.0,0.0,51.3073,3.7883,0.0,Netherlands,trial,,,,1.2615662610100802,1660–1669
1660,Zug,3.0,3.0,47.1664,8.5158,1.0,Switzerland,trial,,,,0.9772050238058398,1660–1669
1660,Zuid-Holland,2.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,0.7978845608028654,1660–1669
1660,Zürich,4.0,0.0,47.4074,8.6461,0.0,Switzerland,trial,,,,1.1283791670955126,1660–1669
1660,Östergötlands län,1.0,0.0,58.3642,15.6517,0.0,Sweden,trial,,,,0.5641895835477563,1660–1669
1670,Aargau,3.0,0.0,47.4112,8.1543,0.0,Switzerland,trial,,,,0.9772050238058398,1670–1679
1670,Alsace,23.0,19.0,48.3183,7.4515,0.8260869565217391,France,trial,,,,2.7057581899030048,1670–1679
1670,Appenzell Ausserrhoden,1.0,1.0,47.3855,9.4368,1.0,Switzerland,trial,,,,0.5641895835477563,1670–1679
1670,Appenzell Innerrhoden,6.0,3.0,47.3177,9.401,0.5,Switzerland,trial,,,,1.381976597885342,1670–1679
1670,Arnsberg,24.0,20.0,51.3119,7.9928,0.8333333333333334,Germany,trial,,,,2.763953195770684,1670–1679
1670,Basel-Landschaft,2.0,1.0,47.4581,7.7339,0.5,Switzerland,trial,,,,0.7978845608028654,1670–1679
1670,Basel-Stadt,1.0,0.0,47.5612,7.5933,0.0,Switzerland,trial,,,,0.5641895835477563,1670–1679
1670,"Berkshire, Buckinghamshire and Oxfordshire",1.0,0.0,51.7136,-1.0968,0.0,United Kingdom,trial,,,,0.5641895835477563,1670–1679
1670,Blekinge län,1.0,0.0,56.2897,15.2131,0.0,Sweden,trial,,,,0.5641895835477563,1670–1679
1670,Cornwall and Isles of Scilly,4.0,0.0,50.4401,-4.7762,0.0,United Kingdom,trial,,,,1.1283791670955126,1670–1679
1670,Darmstadt,1.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,0.5641895835477563,1670–1679
1670,Devon,6.0,0.0,50.7449,-3.8006,0.0,United Kingdom,trial,,,,1.381976597885342,1670–1679
1670,Dorset and Somerset,5.0,0.0,50.9956,-2.6741,0.0,United Kingdom,trial,,,,1.2615662610100802,1670–1679
1670,East Anglia,1.0,0.0,52.4502,0.7184,0.0,United Kingdom,trial,,,,0.5641895835477563,1670–1679
1670,Eastern Scotland,19.0,4.0,56.4433,-4.181,0.21052631578947367,United Kingdom,trial,,,,2.4592453796829674,1670–1679
1670,Eesti,8.0,1.0,58.6709,25.8548,0.125,Estonia,trial,,,,1.5957691216057308,1670–1679
1670,Freiburg,100.0,25.0,46.6994,7.0955,0.25,Switzerland,trial,,,,5.641895835477563,1670–1679
1670,Freiburg,17.0,3.0,48.0237,8.2189,0.17647058823529413,Germany,trial,,,,2.326213245840639,1670–1679
1670,Friesland (NL),1.0,0.0,53.0649,5.8002,0.0,Netherlands,trial,,,,0.5641895835477563,1670–1679
1670,Genève,1.0,0.0,46.2037,6.0889,0.0,Switzerland,trial,,,,0.5641895835477563,1670–1679
1670,"Gloucestershire, Wiltshire and Bristol/Bath area",7.0,3.0,51.5451,-2.1142,0.42857142857142855,United Kingdom,trial,,,,1.4927053303604616,1670–1679
1670,Graubünden,157.0,75.0,46.671,9.6033,0.47770700636942676,Switzerland,trial,,,,7.069275219628611,1670–1679
1670,Highlands and Islands,10.0,0.0,57.2257,-4.7091,0.0,United Kingdom,trial,,,,1.7841241161527712,1670–1679
1670,Ile-de-France,160.0,18.0,48.7196,2.5234,0.1125,France,trial,,,,7.136496464611085,1670–1679
1670,Jönköpings län,1.0,0.0,57.5365,14.4116,0.0,Sweden,trial,,,,0.5641895835477563,1670–1679
1670,Kalmar län,5.0,0.0,57.2358,16.0568,0.0,Sweden,trial,,,,1.2615662610100802,1670–1679
1670,Karlsruhe,12.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,1.9544100476116797,1670–1679
1670,Koblenz,5.0,0.0,50.2543,7.5124,0.0,Germany,trial,,,,1.2615662610100802,1670–1679
1670,Kronobergs län,1.0,0.0,56.7739,14.5614,0.0,Sweden,trial,,,,0.5641895835477563,1670–1679
1670,Lancashire,2.0,0.0,53.849,-2.5722,0.0,United Kingdom,trial,,,,0.7978845608028654,1670–1679
1670,"Leicestershire, Rutland and Northamptonshire",1.0,1.0,52.5014,-0.9539,1.0,United Kingdom,trial,,,,0.5641895835477563,1670–1679
1670,Luzern,8.0,8.0,47.0895,8.1328,1.0,Switzerland,trial,,,,1.5957691216057308,1670–1679
1670,Magyarország,57.0,26.0,47.1616,19.4066,0.45614035087719296,Hungary,trial,,,,4.259537945889915,1670–1679
1670,Manner-Suomi,157.0,41.0,64.4974,26.2795,0.2611464968152866,Finland,trial,,,,7.069275219628611,1670–1679
1670,Mecklenburg-Vorpommern,352.0,0.0,53.7138,12.4675,0.0,Germany,trial,,,,10.585134856802455,1670–1679
1670,Mittelfranken,231.0,23.0,49.3524,10.7811,0.09956709956709957,Germany,trial,,,,8.574939283076915,1670–1679
1670,Neuchâtel,31.0,11.0,46.9925,6.7941,0.3548387096774194,Switzerland,trial,,,,3.141274657157109,1670–1679
1670,Nidwalden,4.0,4.0,46.9426,8.4268,1.0,Switzerland,trial,,,,1.1283791670955126,1670–1679
1670,Noord-Holland,5.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,1.2615662610100802,1670–1679
1670,Nord-Pas de Calais,13.0,0.0,50.4789,2.7098,0.0,France,trial,,,,2.0342144725641096,1670–1679
1670,Norge,56.0,5.0,61.3875,9.2981,0.08928571428571429,Norway,trial,,,,4.222008245644752,1670–1679
1670,North Eastern Scotland,4.0,0.0,57.2021,-2.6876,0.0,United Kingdom,trial,,,,1.1283791670955126,1670–1679
1670,North Yorkshire,30.0,0.0,54.182,-1.4153,0.0,United Kingdom,trial,,,,3.0901936161855166,1670–1679
1670,Obwalden,4.0,4.0,46.8527,8.2244,1.0,Switzerland,trial,,,,1.1283791670955126,1670–1679
1670,Outer London — West and North West,1.0,0.0,51.5394,-0.3338,0.0,United Kingdom,trial,,,,0.5641895835477563,1670–1679
1670,Prov. West-Vlaanderen,1.0,1.0,51.0178,3.0517,1.0,Belgium,trial,,,,0.5641895835477563,1670–1679
1670,Schwaben,2.0,1.0,48.168,10.5277,0.5,Germany,trial,,,,0.7978845608028654,1670–1679
1670,Schwyz,2.0,1.0,47.0678,8.7659,0.5,Switzerland,trial,,,,0.7978845608028654,1670–1679
1670,Skåne län,1.0,0.0,55.9618,13.6279,0.0,Sweden,trial,,,,0.5641895835477563,1670–1679
1670,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1670–1679
1670,Southern Scotland,8.0,1.0,55.3604,-3.6962,0.125,United Kingdom,trial,,,,1.5957691216057308,1670–1679
1670,St. Gallen,2.0,1.0,47.1144,9.371,0.5,Switzerland,trial,,,,0.7978845608028654,1670–1679
1670,Stuttgart,31.0,1.0,49.0149,9.624,0.03225806451612903,Germany,trial,,,,3.141274657157109,1670–1679
1670,Ticino,2.0,2.0,46.3045,8.8082,1.0,Switzerland,trial,,,,0.7978845608028654,1670–1679
1670,Tübingen,23.0,8.0,48.1316,9.5041,0.34782608695652173,Germany,trial,,,,2.7057581899030048,1670–1679
1670,Vaud,160.0,160.0,46.5526,6.6207,1.0,Switzerland,trial,,,,7.136496464611085,1670–1679
1670,Värmlands län,1.0,0.0,59.7861,13.1691,0.0,Sweden,trial,,,,0.5641895835477563,1670–1679
1670,Västra Götalands län,7.0,0.0,57.9886,12.9933,0.0,Sweden,trial,,,,1.4927053303604616,1670–1679
1670,West Central Scotland,5.0,1.0,55.8578,-4.6016,0.2,United Kingdom,trial,,,,1.2615662610100802,1670–1679
1670,Zeeland,1.0,0.0,51.3073,3.7883,0.0,Netherlands,trial,,,,0.5641895835477563,1670–1679
1670,Zug,3.0,3.0,47.1664,8.5158,1.0,Switzerland,trial,,,,0.9772050238058398,1670–1679
1670,Zuid-Holland,6.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,1.381976597885342,1670–1679
